PASSENGERS,FREIGHT,MAIL,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,MONTH
0,32518,0,FX,Federal Express Corporation,11637,31637,FAR,"Fargo, ND",ND,10397,30397,ATL,"Atlanta, GA",GA,2024,3
0,32546,0,8C,Air Transport International,10821,30852,BWI,"Baltimore, MD",MD,13303,32467,MIA,"Miami, FL",FL,2024,12
0,32596,0,5X,United Parcel Service,13871,33316,OMA,"Omaha, NE",NE,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,9
0,32686,0,FX,Federal Express Corporation,13342,33342,MKE,"Milwaukee, WI",WI,13930,30977,ORD,"Chicago, IL",IL,2024,12
0,32743,0,WI,Sky Lease Cargo,14843,34819,SJU,"San Juan, PR",PR,12266,31453,IAH,"Houston, TX",TX,2024,2
0,32743,0,WI,Sky Lease Cargo,14843,34819,SJU,"San Juan, PR",PR,12266,31453,IAH,"Houston, TX",TX,2024,3
0,32792,0,FX,Federal Express Corporation,10140,30140,ABQ,"Albuquerque, NM",NM,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,8
0,32892,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,2
0,33197,0,FX,Federal Express Corporation,15412,35412,TYS,"Knoxville, TN",TN,10397,30397,ATL,"Atlanta, GA",GA,2024,3
0,33374,0,FX,Federal Express Corporation,10140,30140,ABQ,"Albuquerque, NM",NM,11292,30325,DEN,"Denver, CO",CO,2024,11
0,33419,0,5X,United Parcel Service,14122,30198,PIT,"Pittsburgh, PA",PA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,33450,0,5X,United Parcel Service,11423,31423,DSM,"Des Moines, IA",IA,13930,30977,ORD,"Chicago, IL",IL,2024,10
0,33463,0,FX,Federal Express Corporation,14869,34614,SLC,"Salt Lake City, UT",UT,12892,32575,LAX,"Los Angeles, CA",CA,2024,3
0,33566,0,UA,United Air Lines Inc.,12173,32134,HNL,"Honolulu, HI",HI,14771,32457,SFO,"San Francisco, CA",CA,2024,9
0,33600,0,5X,United Parcel Service,12992,32600,LIT,"Little Rock, AR",AR,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
0,33702,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,12264,30852,IAD,"Washington, DC",VA,2024,8
0,33707,0,FX,Federal Express Corporation,13342,33342,MKE,"Milwaukee, WI",WI,13930,30977,ORD,"Chicago, IL",IL,2024,1
0,34004,0,ABX,ABX Air Inc,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,1
0,34072,0,DL,Delta Air Lines Inc.,12478,31703,JFK,"New York, NY",NY,10397,30397,ATL,"Atlanta, GA",GA,2024,12
0,34104,0,5X,United Parcel Service,10792,30792,BUF,"Buffalo, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,7
0,34400,0,8C,Air Transport International,14107,30466,PHX,"Phoenix, AZ",AZ,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,34414,0,FX,Federal Express Corporation,11540,30615,ELP,"El Paso, TX",TX,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
0,34436,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,11292,30325,DEN,"Denver, CO",CO,2024,10
0,34437,0,5X,United Parcel Service,13796,32457,OAK,"Oakland, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,34456,0,5X,United Parcel Service,13204,31454,MCO,"Orlando, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,12
0,34481,0,FX,Federal Express Corporation,13851,33851,OKC,"Oklahoma City, OK",OK,12266,31453,IAH,"Houston, TX",TX,2024,3
0,34613,0,DL,Delta Air Lines Inc.,11433,31295,DTW,"Detroit, MI",MI,10397,30397,ATL,"Atlanta, GA",GA,2024,9
0,34767,0,5X,United Parcel Service,11995,31995,GSO,"Greensboro/High Point, NC",NC,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,34826,0,5X,United Parcel Service,10713,30713,BOI,"Boise, ID",ID,11292,30325,DEN,"Denver, CO",CO,2024,1
0,35289,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,13930,30977,ORD,"Chicago, IL",IL,2024,2
0,35407,0,5X,United Parcel Service,12992,32600,LIT,"Little Rock, AR",AR,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
0,35450,0,FX,Federal Express Corporation,13204,31454,MCO,"Orlando, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,2
0,35613,0,AS,Alaska Airlines Inc.,14747,30559,SEA,"Seattle, WA",WA,12892,32575,LAX,"Los Angeles, CA",CA,2024,5
0,35642,0,L7,Lan Colombia,12217,30255,HSV,"Huntsville, AL",AL,13303,32467,MIA,"Miami, FL",FL,2024,9
0,35648,0,5X,United Parcel Service,13871,33316,OMA,"Omaha, NE",NE,11292,30325,DEN,"Denver, CO",CO,2024,8
0,35826,0,5X,United Parcel Service,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,2
0,35892,0,UA,United Air Lines Inc.,12173,32134,HNL,"Honolulu, HI",HI,14771,32457,SFO,"San Francisco, CA",CA,2024,5
0,35910,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,4
0,35976,0,5X,United Parcel Service,13296,30721,MHT,"Manchester, NH",NH,12478,31703,JFK,"New York, NY",NY,2024,10
0,35999,0,5X,United Parcel Service,13871,33316,OMA,"Omaha, NE",NE,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,6
0,36145,0,5X,United Parcel Service,11697,32467,FLL,"Fort Lauderdale, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,7
0,36358,0,FX,Federal Express Corporation,14524,34524,RIC,"Richmond, VA",VA,10397,30397,ATL,"Atlanta, GA",GA,2024,1
0,36377,0,5X,United Parcel Service,14492,34492,RDU,"Raleigh/Durham, NC",NC,10397,30397,ATL,"Atlanta, GA",GA,2024,2
0,36378,0,5X,United Parcel Service,11433,31295,DTW,"Detroit, MI",MI,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,36494,0,FX,Federal Express Corporation,10140,30140,ABQ,"Albuquerque, NM",NM,12266,31453,IAH,"Houston, TX",TX,2024,3
0,36598,0,8C,Air Transport International,12882,33195,LAL,"Lakeland, FL",FL,12266,31453,IAH,"Houston, TX",TX,2024,4
0,36882,0,5X,United Parcel Service,13891,32575,ONT,"Ontario, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,2
0,37065,43151,5X,United Parcel Service,13487,31650,MSP,"Minneapolis, MN",MN,13930,30977,ORD,"Chicago, IL",IL,2024,4
0,37240,0,FX,Federal Express Corporation,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,5
0,37240,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,5
0,37273,0,AS,Alaska Airlines Inc.,14747,30559,SEA,"Seattle, WA",WA,12892,32575,LAX,"Los Angeles, CA",CA,2024,10
0,37291,67768,5X,United Parcel Service,12896,32896,LBB,"Lubbock, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
0,37525,0,5X,United Parcel Service,14193,33728,PNS,"Pensacola, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,10
0,37565,0,5X,United Parcel Service,14100,34100,PHL,"Philadelphia, PA",PA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
0,37739,0,GCA,"Global Crossing Airlines, Inc.",14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,4
0,37866,0,5X,United Parcel Service,12917,31066,LCK,"Columbus, OH",OH,13204,31454,MCO,"Orlando, FL",FL,2024,12
0,37900,0,M6,Amerijet International,10581,30581,BGR,"Bangor, ME",ME,13303,32467,MIA,"Miami, FL",FL,2024,1
0,38084,0,KLQ,Kalitta Charters II,11193,33105,CVG,"Cincinnati, OH",KY,11292,30325,DEN,"Denver, CO",CO,2024,1
0,38095,0,FX,Federal Express Corporation,14683,33214,SAT,"San Antonio, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,3
0,38105,0,5X,United Parcel Service,10868,30868,CAE,"Columbia, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,6
0,38213,0,ABX,ABX Air Inc,10397,30397,ATL,"Atlanta, GA",GA,12478,31703,JFK,"New York, NY",NY,2024,11
0,38218,0,5X,United Parcel Service,12992,32600,LIT,"Little Rock, AR",AR,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,3
0,38245,0,5X,United Parcel Service,14108,34108,PIA,"Peoria, IL",IL,13930,30977,ORD,"Chicago, IL",IL,2024,12
0,38258,0,5X,United Parcel Service,10792,30792,BUF,"Buffalo, NY",NY,13930,30977,ORD,"Chicago, IL",IL,2024,10
0,38261,0,8C,Air Transport International,10423,30423,AUS,"Austin, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,8
0,38320,0,FX,Federal Express Corporation,14107,30466,PHX,"Phoenix, AZ",AZ,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,38457,0,5Y,Atlas Air Inc.,14635,31714,RSW,"Fort Myers, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,6
0,38484,0,ABX,ABX Air Inc,14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,11
0,38504,0,5Y,Atlas Air Inc.,12266,31453,IAH,"Houston, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,12
0,38655,0,5X,United Parcel Service,13244,33244,MEM,"Memphis, TN",TN,11292,30325,DEN,"Denver, CO",CO,2024,4
0,38684,0,8C,Air Transport International,10423,30423,AUS,"Austin, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,11
0,38708,0,DL,Delta Air Lines Inc.,10397,30397,ATL,"Atlanta, GA",GA,12478,31703,JFK,"New York, NY",NY,2024,12
0,38831,0,M6,Amerijet International,10299,30299,ANC,"Anchorage, AK",AK,13303,32467,MIA,"Miami, FL",FL,2024,2
0,38854,0,FX,Federal Express Corporation,10194,30194,AFW,"Dallas/Fort Worth, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,3
0,38897,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,13930,30977,ORD,"Chicago, IL",IL,2024,5
0,38941,114463,5X,United Parcel Service,15304,33195,TPA,"Tampa, FL",FL,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,9
0,38983,0,5X,United Parcel Service,11292,30325,DEN,"Denver, CO",CO,12892,32575,LAX,"Los Angeles, CA",CA,2024,8
0,39220,0,M6,Amerijet International,13061,33038,LRD,"Laredo, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,6
0,39231,0,5X,United Parcel Service,10397,30397,ATL,"Atlanta, GA",GA,12266,31453,IAH,"Houston, TX",TX,2024,7
0,39238,0,5X,United Parcel Service,12451,31136,JAX,"Jacksonville, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,2
0,39489,0,FX,Federal Express Corporation,13871,33316,OMA,"Omaha, NE",NE,13930,30977,ORD,"Chicago, IL",IL,2024,11
0,39554,0,FX,Federal Express Corporation,14576,34576,ROC,"Rochester, NY",NY,12478,31703,JFK,"New York, NY",NY,2024,7
0,39674,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,11292,30325,DEN,"Denver, CO",CO,2024,3
0,39687,0,M6,Amerijet International,13667,33667,NGU,"Norfolk, VA",VA,13303,32467,MIA,"Miami, FL",FL,2024,8
0,39831,0,5Y,Atlas Air Inc.,12882,33195,LAL,"Lakeland, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,6
0,39840,0,FX,Federal Express Corporation,11618,31703,EWR,"Newark, NJ",NJ,12478,31703,JFK,"New York, NY",NY,2024,6
0,39871,0,8C,Air Transport International,10423,30423,AUS,"Austin, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,6
0,40056,0,PO,Polar Air Cargo Airways,11193,33105,CVG,"Cincinnati, OH",KY,12892,32575,LAX,"Los Angeles, CA",CA,2024,3
0,40163,0,FX,Federal Express Corporation,12266,31453,IAH,"Houston, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,9
0,40194,0,5X,United Parcel Service,11540,30615,ELP,"El Paso, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,40342,0,5X,United Parcel Service,15412,35412,TYS,"Knoxville, TN",TN,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,40364,0,8C,Air Transport International,12882,33195,LAL,"Lakeland, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,6
0,40369,0,KAQ,Kalitta Air LLC,13303,32467,MIA,"Miami, FL",FL,12892,32575,LAX,"Los Angeles, CA",CA,2024,2
0,40675,0,5Y,Atlas Air Inc.,10423,30423,AUS,"Austin, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,2
0,40703,0,5X,United Parcel Service,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,3
0,40792,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,9
0,40807,0,UA,United Air Lines Inc.,12016,32016,GUM,"Guam, TT",TT,14771,32457,SFO,"San Francisco, CA",CA,2024,10
0,40922,0,FX,Federal Express Corporation,13871,33316,OMA,"Omaha, NE",NE,10397,30397,ATL,"Atlanta, GA",GA,2024,3
0,40944,0,M6,Amerijet International,13667,33667,NGU,"Norfolk, VA",VA,13303,32467,MIA,"Miami, FL",FL,2024,4
0,40987,0,5X,United Parcel Service,10529,30529,BDL,"Hartford, CT",CT,12478,31703,JFK,"New York, NY",NY,2024,11
0,41055,0,5X,United Parcel Service,11540,30615,ELP,"El Paso, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,10
0,41104,0,N8,National Air Cargo Group Inc d/ba National Airlines,11618,31703,EWR,"Newark, NJ",NJ,14771,32457,SFO,"San Francisco, CA",CA,2024,9
0,41105,0,5X,United Parcel Service,15304,33195,TPA,"Tampa, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,11
0,41366,0,5X,United Parcel Service,11775,31775,FSD,"Sioux Falls, SD",SD,13930,30977,ORD,"Chicago, IL",IL,2024,12
0,41481,0,5X,United Parcel Service,12884,32884,LAN,"Lansing, MI",MI,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,12
0,41603,0,FX,Federal Express Corporation,14576,34576,ROC,"Rochester, NY",NY,13930,30977,ORD,"Chicago, IL",IL,2024,7
0,41690,0,8C,Air Transport International,10423,30423,AUS,"Austin, TX",TX,13303,32467,MIA,"Miami, FL",FL,2024,4
0,41812,0,N8,National Air Cargo Group Inc d/ba National Airlines,12478,31703,JFK,"New York, NY",NY,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
0,41923,0,FX,Federal Express Corporation,13495,33495,MSY,"New Orleans, LA",LA,12266,31453,IAH,"Houston, TX",TX,2024,9
0,41969,0,FX,Federal Express Corporation,12451,31136,JAX,"Jacksonville, FL",FL,13204,31454,MCO,"Orlando, FL",FL,2024,7
0,41978,0,FX,Federal Express Corporation,11995,31995,GSO,"Greensboro/High Point, NC",NC,10721,30721,BOS,"Boston, MA",MA,2024,11
0,42193,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,4
0,42257,0,5X,United Parcel Service,12992,32600,LIT,"Little Rock, AR",AR,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,1
0,42420,0,5X,United Parcel Service,11540,30615,ELP,"El Paso, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,11
0,42502,0,5X,United Parcel Service,10146,30146,ABY,"Albany, GA",GA,13204,31454,MCO,"Orlando, FL",FL,2024,12
0,42612,0,L7,Lan Colombia,12217,30255,HSV,"Huntsville, AL",AL,13303,32467,MIA,"Miami, FL",FL,2024,7
0,42776,30657,5X,United Parcel Service,12451,31136,JAX,"Jacksonville, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,12
0,43054,0,FX,Federal Express Corporation,14814,30476,SHV,"Shreveport, LA",LA,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,1
0,43093,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13204,31454,MCO,"Orlando, FL",FL,2024,1
0,43144,0,ABX,ABX Air Inc,10721,30721,BOS,"Boston, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,8
0,43248,0,8C,Air Transport International,12882,33195,LAL,"Lakeland, FL",FL,12266,31453,IAH,"Houston, TX",TX,2024,5
0,43300,0,8C,Air Transport International,14512,34512,RFD,"Rockford, IL",IL,14771,32457,SFO,"San Francisco, CA",CA,2024,11
0,43570,0,FX,Federal Express Corporation,11775,31775,FSD,"Sioux Falls, SD",SD,13930,30977,ORD,"Chicago, IL",IL,2024,1
0,43739,0,8C,Air Transport International,10194,30194,AFW,"Dallas/Fort Worth, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,3
0,43990,53989,5X,United Parcel Service,14492,34492,RDU,"Raleigh/Durham, NC",NC,10397,30397,ATL,"Atlanta, GA",GA,2024,5
0,44195,31486,5X,United Parcel Service,11057,31057,CLT,"Charlotte, NC",NC,10397,30397,ATL,"Atlanta, GA",GA,2024,3
0,44275,75304,5X,United Parcel Service,12896,32896,LBB,"Lubbock, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,10
0,44280,50539,5X,United Parcel Service,14492,34492,RDU,"Raleigh/Durham, NC",NC,10397,30397,ATL,"Atlanta, GA",GA,2024,4
0,44405,0,5X,United Parcel Service,14635,31714,RSW,"Fort Myers, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,12
0,44410,0,5X,United Parcel Service,10868,30868,CAE,"Columbia, SC",SC,13204,31454,MCO,"Orlando, FL",FL,2024,12
0,44482,0,FX,Federal Express Corporation,14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,5
0,44582,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,11
0,45085,0,5X,United Parcel Service,13295,33192,MHR,"Sacramento, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,11
0,45257,0,GCA,"Global Crossing Airlines, Inc.",13930,30977,ORD,"Chicago, IL",IL,13930,30977,ORD,"Chicago, IL",IL,2024,11
0,45331,0,5X,United Parcel Service,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,13204,31454,MCO,"Orlando, FL",FL,2024,7
0,45397,0,5X,United Parcel Service,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,1
0,45596,0,KAQ,Kalitta Air LLC,12478,31703,JFK,"New York, NY",NY,13930,30977,ORD,"Chicago, IL",IL,2024,2
0,45712,0,DL,Delta Air Lines Inc.,14747,30559,SEA,"Seattle, WA",WA,10397,30397,ATL,"Atlanta, GA",GA,2024,2
0,45764,0,FX,Federal Express Corporation,14576,34576,ROC,"Rochester, NY",NY,13930,30977,ORD,"Chicago, IL",IL,2024,5
0,45774,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,13204,31454,MCO,"Orlando, FL",FL,2024,7
0,46201,0,5X,United Parcel Service,12889,32211,LAS,"Las Vegas, NV",NV,12892,32575,LAX,"Los Angeles, CA",CA,2024,12
0,46276,0,FX,Federal Express Corporation,11540,30615,ELP,"El Paso, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,10
0,46505,0,5X,United Parcel Service,10529,30529,BDL,"Hartford, CT",CT,10721,30721,BOS,"Boston, MA",MA,2024,8
0,46513,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,11292,30325,DEN,"Denver, CO",CO,2024,10
0,46656,49067,5X,United Parcel Service,13851,33851,OKC,"Oklahoma City, OK",OK,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,8
0,47000,0,M6,Amerijet International,11487,30299,EDF,"Anchorage, AK",AK,12892,32575,LAX,"Los Angeles, CA",CA,2024,8
0,47016,0,GCA,"Global Crossing Airlines, Inc.",14843,34819,SJU,"San Juan, PR",PR,13930,30977,ORD,"Chicago, IL",IL,2024,12
0,47140,0,FX,Federal Express Corporation,10194,30194,AFW,"Dallas/Fort Worth, TX",TX,10397,30397,ATL,"Atlanta, GA",GA,2024,9
0,47172,0,ABX,ABX Air Inc,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,6
0,47285,0,FX,Federal Express Corporation,13303,32467,MIA,"Miami, FL",FL,10397,30397,ATL,"Atlanta, GA",GA,2024,1
0,47391,0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,3
0,47471,0,UA,United Air Lines Inc.,14771,32457,SFO,"San Francisco, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,3
0,47782,0,M6,Amerijet International,11375,31375,DOV,"Dover, DE",DE,13303,32467,MIA,"Miami, FL",FL,2024,4
0,47814,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13930,30977,ORD,"Chicago, IL",IL,2024,3
0,47939,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13204,31454,MCO,"Orlando, FL",FL,2024,9
0,48014,0,FX,Federal Express Corporation,11540,30615,ELP,"El Paso, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
0,48108,0,FX,Federal Express Corporation,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,7
0,48141,0,5X,United Parcel Service,10868,30868,CAE,"Columbia, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,8
0,48159,0,5X,United Parcel Service,10713,30713,BOI,"Boise, ID",ID,11292,30325,DEN,"Denver, CO",CO,2024,5
0,48253,0,5X,United Parcel Service,13061,33038,LRD,"Laredo, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,11
0,48407,0,FX,Federal Express Corporation,13871,33316,OMA,"Omaha, NE",NE,11292,30325,DEN,"Denver, CO",CO,2024,2
0,48410,0,AS,Alaska Airlines Inc.,14747,30559,SEA,"Seattle, WA",WA,12892,32575,LAX,"Los Angeles, CA",CA,2024,9
0,48418,0,5X,United Parcel Service,13871,33316,OMA,"Omaha, NE",NE,11292,30325,DEN,"Denver, CO",CO,2024,10
0,48779,0,FX,Federal Express Corporation,15304,33195,TPA,"Tampa, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,12
0,48898,0,FX,Federal Express Corporation,14027,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,5
0,48989,0,5X,United Parcel Service,13891,32575,ONT,"Ontario, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,5
0,49184,0,FX,Federal Express Corporation,10721,30721,BOS,"Boston, MA",MA,12478,31703,JFK,"New York, NY",NY,2024,1
0,49385,0,GCA,"Global Crossing Airlines, Inc.",14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,2
0,49407,0,FX,Federal Express Corporation,13871,33316,OMA,"Omaha, NE",NE,13930,30977,ORD,"Chicago, IL",IL,2024,10
0,49587,0,KAQ,Kalitta Air LLC,11193,33105,CVG,"Cincinnati, OH",KY,12478,31703,JFK,"New York, NY",NY,2024,2
0,49932,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13303,32467,MIA,"Miami, FL",FL,2024,7
0,49946,0,ABX,ABX Air Inc,13204,31454,MCO,"Orlando, FL",FL,13303,32467,MIA,"Miami, FL",FL,2024,1
0,49950,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13204,31454,MCO,"Orlando, FL",FL,2024,12
0,50104,0,ABX,ABX Air Inc,14771,32457,SFO,"San Francisco, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,12
0,50152,23038,5X,United Parcel Service,13891,32575,ONT,"Ontario, CA",CA,10397,30397,ATL,"Atlanta, GA",GA,2024,11
0,50395,0,ABX,ABX Air Inc,10397,30397,ATL,"Atlanta, GA",GA,12266,31453,IAH,"Houston, TX",TX,2024,12
0,50488,0,ABX,ABX Air Inc,14716,34716,SCK,"Stockton, CA",CA,14771,32457,SFO,"San Francisco, CA",CA,2024,12
0,50529,0,FX,Federal Express Corporation,14730,33044,SDF,"Louisville, KY",KY,10397,30397,ATL,"Atlanta, GA",GA,2024,3
0,50664,0,5X,United Parcel Service,10868,30868,CAE,"Columbia, SC",SC,13303,32467,MIA,"Miami, FL",FL,2024,4
0,50963,0,L7,Lan Colombia,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,10
0,51258,0,FX,Federal Express Corporation,13495,33495,MSY,"New Orleans, LA",LA,12266,31453,IAH,"Houston, TX",TX,2024,11
0,51388,0,KAQ,Kalitta Air LLC,12892,32575,LAX,"Los Angeles, CA",CA,13930,30977,ORD,"Chicago, IL",IL,2024,2
0,51670,0,ABX,ABX Air Inc,11193,33105,CVG,"Cincinnati, OH",KY,13303,32467,MIA,"Miami, FL",FL,2024,6
0,51825,0,8C,Air Transport International,11193,33105,CVG,"Cincinnati, OH",KY,13930,30977,ORD,"Chicago, IL",IL,2024,12
0,52265,17520,5X,United Parcel Service,10423,30423,AUS,"Austin, TX",TX,11298,30194,DFW,"Dallas/Fort Worth, TX",TX,2024,5
0,52332,0,5X,United Parcel Service,15412,35412,TYS,"Knoxville, TN",TN,13204,31454,MCO,"Orlando, FL",FL,2024,11
0,52359,0,FX,Federal Express Corporation,14908,32575,SNA,"Santa Ana, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,6
0,52399,0,FX,Federal Express Corporation,11292,30325,DEN,"Denver, CO",CO,12892,32575,LAX,"Los Angeles, CA",CA,2024,5
0,52646,0,L7,Lan Colombia,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,3
0,52705,59756,5X,United Parcel Service,12451,31136,JAX,"Jacksonville, FL",FL,13204,31454,MCO,"Orlando, FL",FL,2024,5
0,52880,0,8C,Air Transport International,12882,33195,LAL,"Lakeland, FL",FL,12266,31453,IAH,"Houston, TX",TX,2024,9
0,53034,0,5X,United Parcel Service,14843,34819,SJU,"San Juan, PR",PR,13303,32467,MIA,"Miami, FL",FL,2024,2
0,53101,0,L7,Lan Colombia,13930,30977,ORD,"Chicago, IL",IL,13303,32467,MIA,"Miami, FL",FL,2024,5
0,53129,15,5X,United Parcel Service,12896,32896,LBB,"Lubbock, TX",TX,12266,31453,IAH,"Houston, TX",TX,2024,11
0,53222,0,5X,United Parcel Service,13796,32457,OAK,"Oakland, CA",CA,12892,32575,LAX,"Los Angeles, CA",CA,2024,7
